,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER
73407,GER.02.F,BLZ,2010,44.0596,,
73961,GER.02.F,CIV,1988,0.96433,,
74329,GER.02.F,MNG,1993,36.01753,,
74365,GER.02.F,MEX,1982,32.77896,,
74485,GER.02.F,HUN,1986,64.06328,,
74569,GER.02.F,MEX,1991,62.38014,,
74593,GER.02.F,IND,1991,3.06864,,
74608,GER.02.F,AUT,1981,62.34187,,
74672,GER.02.F,PSE,2018,56.4846,,
74696,GER.02.F,REU,1980,71.03199,,
74732,GER.02.F,BOL,2013,62.60147,,
74823,GER.02.F,DJI,2011,5.50331,,
75139,GER.02.F,KWT,1992,39.12132,,
75308,GER.02.F,CIV,1982,0.76386,,
75678,GER.02.F,PNG,1986,0.44558,,
75724,GER.02.F,URY,1998,56.544,,
75801,GER.02.F,BOL,2003,49.06555,,
75934,GER.02.F,ISL,2010,95.2145,,
75955,GER.02.F,SUR,2017,90.85511,,
76095,GER.02.F,SYC,2001,91.24138,,
76304,GER.02.F,LUX,1974,88.03616,,
76328,GER.02.F,DNK,1993,80.98604,,
76373,GER.02.F,FRA,1990,107.61117,,
76449,GER.02.F,SVN,1992,59.71588,,
76454,GER.02.F,CYP,1983,26.03654,,
76528,GER.02.F,AUT,1990,71.32006,,
76599,GER.02.F,IRN,2004,39.9558,,
76695,GER.02.F,BOL,1994,36.37219,,
76900,GER.02.F,GIB,1984,17.67442,,
77131,GER.02.F,GUY,2011,88.57883,,
77147,GER.02.F,UZB,2005,26.32658,,
77450,GER.02.F,SUR,1977,88.93443,,
77474,GER.02.F,SMR,1974,75.85421,,
77482,GER.02.F,TLS,2014,17.71637,,
77517,GER.02.F,BEL,1973,101.90056,,
77518,GER.02.F,TUR,1999,6.56425,,
77538,GER.02.F,POL,2008,61.25025,,
77697,GER.02.F,CHL,2010,106.17958,,
77748,GER.02.F,LIE,2007,99.18033,,NAT_EST
77900,GER.02.F,NRU,2006,89.54802,,
77916,GER.02.F,TJK,1993,15.71527,,
77933,GER.02.F,GBR,2017,106.2792,,
78014,GER.02.F,THA,1981,9.62075,,
78039,GER.02.F,VEN,1979,27.22301,,
78291,GER.02.F,TUN,2000,15.90556,,
78321,GER.02.F,HND,1994,13.81605,,
78362,GER.02.F,GMB,1998,18.25129,,
78663,GER.02.F,TKL,1983,52.08333,,
78676,GER.02.F,HRV,2015,62.22283,,
78836,GER.02.F,LCA,2015,76.41509,,
78986,GER.02.F,USA,2011,70.36013,,NAT_EST
79045,GER.02.F,CIV,1981,0.70941,,
79052,GER.02.F,MAC,1993,97.36644,,
79265,GER.02.F,NIC,1972,2.73158,,
79269,GER.02.F,NLD,2015,95.29222,,
79411,GER.02.F,MEX,1989,61.62387,,
79489,GER.02.F,FRA,2003,107.76075,,NAT_EST
79582,GER.02.F,BRN,1995,51.97648,,
79676,GER.02.F,SYC,1974,54.64308,,
79737,GER.02.F,TUR,1991,4.32302,,
79948,GER.02.F,BDI,1983,0.29389,,
80216,GER.02.F,SYR,2013,5.43798,,
80259,GER.02.F,QAT,1987,15.07437,,
80573,GER.02.F,IRL,2015,101.12983,,NAT_EST
80743,GER.02.F,LVA,2014,93.25407,,NAT_EST
80814,GER.02.F,ARG,1999,56.20615,,
80886,GER.02.F,KOR,2016,96.52543,,
80899,GER.02.F,LAO,2013,28.36616,,
80908,GER.02.F,BLR,2018,96.99082,,
81049,GER.02.F,NZL,1975,45.99168,,
81076,GER.02.F,FRA,1984,114.9445,,
81183,GER.02.F,HND,1992,12.86741,,
81215,GER.02.F,NZL,1982,57.65372,,
81293,GER.02.F,GNB,1983,1.64991,,
81657,GER.02.F,MTQ,1996,92.13444,,
81719,GER.02.F,AZE,2018,39.49166,,NAT_EST
82160,GER.02.F,CRI,2005,71.82421,,
82232,GER.02.F,QAT,1973,13.31878,,
82237,GER.02.F,BRB,2002,78.84258,,
82435,GER.02.F,CYP,2006,77.96807,,NAT_EST
82570,GER.02.F,HKG,1983,86.70414,,
82662,GER.02.F,HRV,1991,27.9209,,
82777,GER.02.F,BLZ,1992,27.74596,,
82797,GER.02.F,AUS,2004,84.41846,,
82802,GER.02.F,ITA,1986,87.24701,,
82858,GER.02.F,GRC,1979,46.65726,,
82883,GER.02.F,COM,1999,2.77928,,
82916,GER.02.F,MAC,2000,92.64351,,
83225,GER.02.F,SVN,1983,56.49544,,
83267,GER.02.F,IND,1989,3.03056,,
83463,GER.02.F,EST,1999,89.34907,,
83753,GER.02.F,DNK,1979,82.40782,,
84105,GER.02.F,TJK,1995,12.77286,,
84115,GER.02.F,MLT,1992,107.4397,,
84140,GER.02.F,PER,2016,93.66219,,
84390,GER.02.F,MHL,2015,39.30943,,
84458,GER.02.F,GNB,1980,0.4901,,
84470,GER.02.F,STP,1990,21.97027,,
84538,GER.02.F,PRY,1986,6.76285,,
84540,GER.02.F,FSM,1971,12.59067,,
84559,GER.02.F,MAC,2001,89.53607,,
84627,GER.02.F,BRN,1991,45.75163,,
84917,GER.02.F,SVN,2016,90.60534,,
84928,GER.02.F,TGO,1999,2.6142,,
85323,GER.02.F,BEN,2008,12.73754,,
85384,GER.02.F,KGZ,2007,16.66542,,
85664,GER.02.F,GHA,1988,33.27356,,
85739,GER.02.F,BTN,2008,1.08805,,
85755,GER.02.F,NER,1985,0.55577,,
85766,GER.02.F,CZE,1979,81.51378,,
85776,GER.02.F,CPV,2013,71.03534,,
86062,GER.02.F,BOL,1980,28.11574,,
86076,GER.02.F,FRA,1995,113.02027,,
86125,GER.02.F,AUT,2002,83.52262,,
86195,GER.02.F,VEN,1992,42.99513,,
86322,GER.02.F,NRU,1991,59.14787,,
86651,GER.02.F,GIN,2004,7.77924,,
86697,GER.02.F,MYS,2001,54.45147,,UIS_EST
86938,GER.02.F,LVA,1996,42.80432,,
87096,GER.02.F,SLV,1982,13.5307,,
87403,GER.02.F,AUT,2013,99.90553,,
87476,GER.02.F,MKD,2013,31.40786,,
87483,GER.02.F,SVK,2014,90.84113,,
87654,GER.02.F,NLD,1975,109.80814,,
87708,GER.02.F,CMR,1976,4.52826,,
88294,GER.02.F,AUS,1994,72.54891,,
88326,GER.02.F,DJI,1972,3.56581,,
88595,GER.02.F,GRC,2003,65.82685,,
88764,GER.02.F,QAT,2009,53.58371,,
88805,GER.02.F,PAN,2008,67.39895,,
88978,GER.02.F,IDN,2018,59.12898,,UIS_EST
89104,GER.02.F,UKR,2001,50.45689,,
89286,GER.02.F,NPL,2014,87.06998,,
89346,GER.02.F,VEN,1982,36.26454,,
89489,GER.02.F,DNK,1980,85.25346,,
89725,GER.02.F,PSE,2008,36.90134,,
89835,GER.02.F,SOM,1973,0.4299,,
90424,GER.02.F,DOM,1999,32.70754,,NAT_EST
90634,GER.02.F,CMR,2017,36.177,,
90645,GER.02.F,COD,1993,0.92718,,
90838,GER.02.F,MAR,2008,47.35253,,
91151,GER.02.F,BHS,1993,7.03463,,
91158,GER.02.F,ITA,1972,58.9091,,
91235,GER.02.F,ESP,1987,67.61563,,
91437,GER.02.F,SLV,1978,12.1748,,
91517,GER.02.F,KOR,1995,87.79012,,
91605,GER.02.F,LAO,2005,9.46685,,
91642,GER.02.F,CHL,1994,91.76511,,
91668,GER.02.F,VCT,2013,82.76852,,UIS_EST
91688,GER.02.F,SLV,1992,23.39185,,
91871,GER.02.F,COL,2001,40.09146,,
92071,GER.02.F,PHL,2006,42.15355,,
92091,GER.02.F,CAF,2006,3.33061,,UIS_EST
92279,GER.02.F,WSM,2007,50.69474,,
92303,GER.02.F,TJK,2011,8.22413,,
92391,GER.02.F,COG,1978,1.89294,,
92489,GER.02.F,BFA,2012,3.67018,,
92502,GER.02.F,CUB,1982,62.69254,,
92610,GER.02.F,BGR,2015,79.30542,,
92649,GER.02.F,MLT,1997,107.83965,,
92759,GER.02.F,PAN,1985,48.5251,,
92859,GER.02.F,NRU,2005,84.16667,,
92965,GER.02.F,PAN,1979,34.4099,,
93075,GER.02.F,SDN,2003,23.4772,,
93260,GER.02.F,BGR,1974,69.39709,,
93376,GER.02.F,BEL,2013,118.45204,,
93635,GER.02.F,MOZ,1973,0.2331,,
93665,GER.02.F,SEN,1999,2.76821,,
93949,GER.02.F,PSE,2011,41.07369,,
93998,GER.02.F,CYP,1988,36.99799,,
94052,GER.02.F,AZE,1994,14.98996,,
94080,GER.02.F,HRV,1998,42.18443,,
94281,GER.02.F,IRQ,1982,8.74022,,
94373,GER.02.F,LBR,2015,154.66405,,
94605,GER.02.F,NER,2013,7.09042,,
94733,GER.02.F,VEN,2017,69.9976,,
94792,GER.02.F,KOR,1981,7.24753,,
94819,GER.02.F,SEN,2006,9.64439,,
94900,GER.02.F,BEN,1985,2.09207,,
95425,GER.02.F,FRA,2017,106.01014,,NAT_EST
95440,GER.02.F,CHL,2013,77.88076,,
95952,GER.02.F,HND,2007,34.1201,,
96003,GER.02.F,ARE,2017,76.0112,,
96154,GER.02.F,IDN,1996,19.4631,,
96191,GER.02.F,ERI,1992,4.51897,,
96224,GER.02.F,SLV,2009,58.4798,,
96262,GER.02.F,SEN,2009,12.01048,,
96369,GER.02.F,BHS,2012,40.86056,,
96392,GER.02.F,DNK,2003,90.60584,,UIS_EST
96403,GER.02.F,NLD,1995,99.72549,,
96731,GER.02.F,SVN,2015,91.28263,,
97172,GER.02.F,ABW,1999,93.53479,,
97178,GER.02.F,ISR,1981,72.02736,,
97216,GER.02.F,PRT,2000,72.11723,,
97331,GER.02.F,COM,2017,20.77329,,
97381,GER.02.F,NIC,2000,31.15244,,
97453,GER.02.F,CYP,2009,80.17206,,NAT_EST
97476,GER.02.F,TON,2015,47.35484,,
97526,GER.02.F,ARM,2012,58.15039,,
97577,GER.02.F,SUR,1979,98.41731,,
97700,GER.02.F,EGY,1994,7.00167,,
97794,GER.02.F,DZA,1993,1.34083,,
97930,GER.02.F,BOL,2016,73.61515,,
97949,GER.02.F,MHL,2002,63.46667,,
97951,GER.02.F,COK,1999,41.28631,,
98051,GER.02.F,HUN,1980,70.01362,,
98067,GER.02.F,KHM,1997,4.24974,,
98080,GER.02.F,SVK,2017,94.38066,,
98525,GER.02.F,NLD,2014,93.95173,,
98633,GER.02.F,UKR,1986,60.53332,,
98797,GER.02.F,COL,1999,38.95452,,
98849,GER.02.F,ROU,1979,55.37516,,
99455,GER.02.F,MUS,1995,76.09927,,
99533,GER.02.F,IND,2003,7.37204,,
99856,GER.02.F,NER,1986,0.57477,,
99938,GER.02.F,HKG,1981,83.73794,,
100013,GER.02.F,MTQ,1995,90.89343,,UIS_EST
100027,GER.02.F,ERI,2005,25.01436,,
100029,GER.02.F,IND,2004,6.65951,,
100066,GER.02.F,GRC,2013,76.51118,,
100684,GER.02.F,SWE,1995,68.35043,,
100853,GER.02.F,SVN,1998,63.56175,,
101046,GER.02.F,BLZ,2018,48.66667,,
101090,GER.02.F,CIV,2000,2.50257,,
101173,GER.02.F,EST,2016,91.918,,
101303,GER.02.F,IRL,2014,110.70902,,NAT_EST
101362,GER.02.F,COG,2001,3.52243,,
101444,GER.02.F,BOL,2009,46.64874,,
101640,GER.02.F,SWE,2006,96.99505,,
101695,GER.02.F,NLD,1996,100.53655,,
101833,GER.02.F,KAZ,1998,14.09619,,
101838,GER.02.F,PRT,1977,12.02381,,
101905,GER.02.F,BFA,1994,1.06838,,
102094,GER.02.F,JOR,1993,20.36289,,
102103,GER.02.F,AUT,1992,72.7785,,
102190,GER.02.F,FRA,2014,104.136,,NAT_EST
102218,GER.02.F,ESP,1998,97.01935,,
102336,GER.02.F,SWE,1994,66.26724,,
102554,GER.02.F,COG,1992,3.10164,,
102908,GER.02.F,BDI,1986,0.37123,,
102998,GER.02.F,IRL,1992,103.64452,,
103123,GER.02.F,PRY,1991,10.57713,,
103249,GER.02.F,PRT,2001,76.22308,,
103341,GER.02.F,PLW,1999,67.62452,,
103436,GER.02.F,COG,1986,2.70769,,
103448,GER.02.F,CYP,1979,15.01583,,
103807,GER.02.F,MLT,2009,105.57058,,
103949,GER.02.F,CHE,2003,94.40076,,
103996,GER.02.F,MDG,2017,39.2738,,
104085,GER.02.F,LAO,1991,6.56753,,
104304,GER.02.F,GEO,1998,39.64883,,
104496,GER.02.F,FRA,1971,86.02141,,
104833,GER.02.F,ARE,1988,51.97751,,
104944,GER.02.F,LIE,2003,94.95413,,NAT_EST
104954,GER.02.F,ESP,1980,60.4722,,
104979,GER.02.F,AZE,2007,25.9952,,NAT_EST
105039,GER.02.F,COG,1999,2.77207,,
105162,GER.02.F,NGA,2004,44.36541,,
105185,GER.02.F,IRQ,1985,7.95741,,
105454,GER.02.F,ATG,1984,24.26862,,
105531,GER.02.F,SYC,2013,100.27064,,
105851,GER.02.F,AUT,1989,70.99293,,
105964,GER.02.F,TUR,2006,13.48868,,
106104,GER.02.F,BLZ,1987,20.28024,,
106793,GER.02.F,YEM,1992,0.68112,,
106948,GER.02.F,IRN,1989,9.53765,,
106964,GER.02.F,ECU,1978,14.83525,,
106972,GER.02.F,NER,1983,0.43795,,
106989,GER.02.F,MLI,1997,1.54811,,
107134,GER.02.F,FRA,1979,101.89355,,
107186,GER.02.F,TUN,2013,43.19029,,
107410,GER.02.F,HUN,1973,49.36748,,
107478,GER.02.F,IND,2012,7.69677,,
107953,GER.02.F,FSM,1975,16.08257,,
108081,GER.02.F,IRQ,1983,8.23622,,
108216,GER.02.F,KNA,1986,75.35642,,
108254,GER.02.F,LSO,2011,42.83731,,UIS_EST
108337,GER.02.F,ITA,1998,96.36988,,
108361,GER.02.F,SYC,2014,97.17105,,
108550,GER.02.F,BFA,1985,0.35213,,
108647,GER.02.F,SMR,1997,99.27184,,
108757,GER.02.F,HRV,1999,48.97267,,
108852,GER.02.F,SVK,2003,88.04489,,
108976,GER.02.F,VEN,2001,50.94406,,UIS_EST
108992,GER.02.F,IRN,1995,7.57232,,
109017,GER.02.F,HND,1984,11.05343,,
109646,GER.02.F,CHL,1986,80.89864,,
109693,GER.02.F,FJI,1995,11.52042,,
109734,GER.02.F,NIU,1998,125,,
109785,GER.02.F,FRA,2002,108.19702,,NAT_EST
109867,GER.02.F,ISR,2009,109.72249,,
109995,GER.02.F,SVN,2017,90.86185,,
110009,GER.02.F,TUV,2005,89.18129,,
110282,GER.02.F,ABW,2000,93.3564,,
110328,GER.02.F,ARG,1987,57.52997,,
110605,GER.02.F,BEN,1992,2.44326,,
110664,GER.02.F,NZL,1981,52.75946,,
110739,GER.02.F,HUN,1985,64.2663,,
111043,GER.02.F,PRY,1989,8.26265,,
111383,GER.02.F,LTU,2010,77.85449,,NAT_EST
111462,GER.02.F,MAR,1987,34.72988,,
111534,GER.02.F,TZA,2014,33.5841,,
111726,GER.02.F,EST,2004,112.58455,,
111775,GER.02.F,PSE,1999,34.71007,,
111872,GER.02.F,COG,1993,2.10868,,
111928,GER.02.F,HUN,1987,65.76428,,
112345,GER.02.F,BMU,2005,49.34037,,
112769,GER.02.F,IRN,1991,11.60934,,
112837,GER.02.F,LTU,2000,55.43461,,NAT_EST
112859,GER.02.F,MKD,2017,41.57437,,
112865,GER.02.F,COK,2011,76.59574,,
112892,GER.02.F,MNG,2016,82.54178,,
113015,GER.02.F,BEN,1986,2.38163,,
113266,GER.02.F,HUN,2010,84.3425,,
113454,GER.02.F,ISR,1978,59.94011,,
113496,GER.02.F,EST,1995,64.56156,,
113595,GER.02.F,MYS,1994,61.23053,,
113633,GER.02.F,THA,1974,4.32287,,
113780,GER.02.F,ROU,2008,77.96133,,
113830,GER.02.F,DOM,2007,35.23788,,NAT_EST
113858,GER.02.F,SVN,1993,52.55442,,
113900,GER.02.F,KWT,2002,78.54903,,
113917,GER.02.F,IRQ,1978,6.36203,,
114348,GER.02.F,IRN,1988,8.10375,,
114349,GER.02.F,BOL,1990,32.06511,,
114421,GER.02.F,CHE,2005,98.19669,,
114595,GER.02.F,KHM,2018,24.31475,,
114729,GER.02.F,CRI,2009,77.40392,,
114790,GER.02.F,JOR,1995,21.78998,,
114898,GER.02.F,LAO,2011,22.07181,,
115007,GER.02.F,CIV,2001,2.62923,,
115030,GER.02.F,OMN,1990,2.17706,,
115128,GER.02.F,GRC,1980,48.94449,,
115131,GER.02.F,BHR,1989,25.47254,,
115135,GER.02.F,MUS,1996,80.29981,,
115153,GER.02.F,IRL,1988,103.34174,,
115156,GER.02.F,IRN,1992,12.78503,,
115593,GER.02.F,URY,2017,93.58343,,
115656,GER.02.F,PAK,2017,71.21357,,
115867,GER.02.F,SWE,2013,94.67618,,
115929,GER.02.F,COG,1995,1.13466,,
116014,GER.02.F,ARM,2006,38.67369,,
116154,GER.02.F,SVK,2004,93.0105,,
116426,GER.02.F,CHE,2008,100.49205,,
116486,GER.02.F,NOR,2002,81.5147,,UIS_EST
116623,GER.02.F,MDA,2007,69.46488,,NAT_EST
116699,GER.02.F,MNG,2009,77.74081,,
116831,GER.02.F,MUS,1971,19.7561,,
117052,GER.02.F,LBR,1998,24.10244,,
117087,GER.02.F,CAN,1976,56.29438,,
117586,GER.02.F,NER,1982,0.44974,,
117704,GER.02.F,OMN,1988,2.07775,,
117713,GER.02.F,BLZ,2009,40.0315,,
117959,GER.02.F,GBR,1983,45.11871,,
117982,GER.02.F,DMA,1992,92.90151,,
117996,GER.02.F,MDV,2017,92.93134,,
118288,GER.02.F,BLR,2015,98.08913,,
118841,GER.02.F,BDI,1998,0.64751,,
119150,GER.02.F,VAT,2013,0,,
119218,GER.02.F,BFA,1996,1.43576,,
119414,GER.02.F,FRA,2011,105.40562,,NAT_EST
119475,GER.02.F,NPL,2017,83.31636,,
119569,GER.02.F,HKG,2016,113.26228,,
119634,GER.02.F,GHA,2018,115.55293,,
119731,GER.02.F,GHA,1973,4.22888,,
119819,GER.02.F,HND,2015,38.73495,,
119844,GER.02.F,ARM,2004,33.94237,,
120004,GER.02.F,PSE,2001,29.11902,,
120261,GER.02.F,LUX,2012,93.44147,,
120362,GER.02.F,ISR,2006,93.01336,,
120379,GER.02.F,MAC,1971,44.0757,,
120628,GER.02.F,MAR,1999,41.95175,,
120713,GER.02.F,SYR,1984,4.41103,,
120815,GER.02.F,CIV,1994,1.70306,,
120830,GER.02.F,MLT,1974,50.24565,,
120914,GER.02.F,CMR,2010,25.75419,,
120923,GER.02.F,NPL,1984,0.94662,,
121157,GER.02.F,COG,2004,7.19771,,
121184,GER.02.F,ITA,2005,101.35971,,
121269,GER.02.F,PAN,2014,47.14915,,
121275,GER.02.F,VGB,2011,104.31472,,
121346,GER.02.F,BLZ,1995,29.11825,,
121373,GER.02.F,BLZ,2000,25.35851,,
121527,GER.02.F,VNM,2009,68.65109,,
121538,GER.02.F,LKA,2013,94.37888,,
121570,GER.02.F,KAZ,2002,27.46804,,
121571,GER.02.F,UZB,1995,38.4963,,
121631,GER.02.F,ABW,2009,99.92378,,
121799,GER.02.F,ISL,2012,95.49388,,
121906,GER.02.F,ARG,2006,64.16373,,
122072,GER.02.F,MSR,1996,80.13245,,
122115,GER.02.F,SEN,1996,2.34858,,
122341,GER.02.F,NIU,2014,115.38462,,
122367,GER.02.F,FJI,2001,12.54453,,
122379,GER.02.F,MEX,2011,103.76472,,
122433,GER.02.F,MLI,2001,1.56293,,
122593,GER.02.F,PNG,1971,0,NIL,
122633,GER.02.F,FJI,1994,10.90665,,
122840,GER.02.F,GRD,1984,63.58952,,
122899,GER.02.F,LUX,2016,92.17333,,
122907,GER.02.F,TGO,1996,2.48314,,
123019,GER.02.F,MHL,2008,46.24682,,
123073,GER.02.F,ECU,1997,54.82484,,
123079,GER.02.F,HRV,2006,47.16965,,
123273,GER.02.F,NLD,1980,105.42379,,
123645,GER.02.F,LUX,1977,91.28753,,
123995,GER.02.F,BGD,2016,36.16616,,
124105,GER.02.F,DJI,2000,0.62256,,
124220,GER.02.F,PRT,2014,90.00295,,
124328,GER.02.F,IDN,2001,24.88203,,UIS_EST
124403,GER.02.F,SVN,2012,94.16453,,
124407,GER.02.F,BGD,1998,22.56127,,
124411,GER.02.F,DNK,1998,90.01063,,
124555,GER.02.F,KWT,2000,84.04754,,
124783,GER.02.F,MYS,1987,33.69732,,
124792,GER.02.F,ETH,1995,1.29604,,
124872,GER.02.F,LAO,2009,18.24696,,
124933,GER.02.F,CUB,1998,92.05362,,
124967,GER.02.F,ERI,1994,5.00959,,
125118,GER.02.F,SLV,1999,42.6115,,
125147,GER.02.F,CMR,2004,16.84201,,
125189,GER.02.F,ITA,1977,72.36407,,
125344,GER.02.F,DZA,2003,3.95933,,
125540,GER.02.F,PSE,1995,20.40332,,
125570,GER.02.F,CUB,1986,69.70277,,
125856,GER.02.F,KWT,2015,67.30119,,
125936,GER.02.F,JOR,2003,28.46144,,
126018,GER.02.F,KNA,2010,115.31915,,
126108,GER.02.F,NIC,1980,7.10898,,
126362,GER.02.F,JAM,1979,78.81132,,
126412,GER.02.F,UZB,2014,23.90689,,
126449,GER.02.F,CRI,1970,6.65511,,
126712,GER.02.F,MEX,2013,71.84388,,
126730,GER.02.F,IRN,1974,4.07414,,
126771,GER.02.F,CHE,1984,82.66093,,
126774,GER.02.F,GRC,1995,63.52029,,
126845,GER.02.F,VNM,2010,70.25572,,
127006,GER.02.F,HKG,1973,60.22718,,
127011,GER.02.F,DMA,1990,90.75829,,
127140,GER.02.F,GHA,2007,88.58322,,
127286,GER.02.F,KWT,1976,32.26112,,
127313,GER.02.F,MLI,2010,3.28499,,
127361,GER.02.F,BOL,1984,38.5456,,
127474,GER.02.F,GIB,1974,2.24215,,
127590,GER.02.F,LUX,1975,89.87532,,
127654,GER.02.F,POL,1999,47.53125,,
127663,GER.02.F,KAZ,1992,67.89623,,
127714,GER.02.F,PNG,1970,0,NIL,
127727,GER.02.F,CHL,1991,76.19834,,
128039,GER.02.F,FRA,1998,110.60811,,
128062,GER.02.F,GRD,2010,116.05416,,
128172,GER.02.F,MNG,1999,28.81696,,
128279,GER.02.F,LIE,2011,93.4555,,NAT_EST
128292,GER.02.F,EST,1997,69.63998,,
128340,GER.02.F,SMR,1972,75.92191,,
128617,GER.02.F,UKR,2011,99.26275,,
128683,GER.02.F,CUB,2013,90.8446,,
128920,GER.02.F,BRN,2013,71.17477,,
128948,GER.02.F,CHL,2000,78.92415,,
128998,GER.02.F,MYS,1993,40.46544,,
129210,GER.02.F,VGB,2009,94.14894,,
129264,GER.02.F,VAT,1997,0,,
129330,GER.02.F,NIU,2016,123.07692,,
129367,GER.02.F,NER,2011,5.5754,,
129375,GER.02.F,BMU,2001,58.06452,,
129536,GER.02.F,URY,1995,42.48119,,
129553,GER.02.F,ZWE,2003,61.46142,,
129625,GER.02.F,UZB,2009,26.21719,,
129644,GER.02.F,HRV,1983,25.95187,,
129645,GER.02.F,UZB,2008,27.47495,,
129972,GER.02.F,NIU,2005,120,,
130031,GER.02.F,DMA,1976,57.31707,,
130063,GER.02.F,COL,1996,35.67111,,
130086,GER.02.F,TGO,2010,7.35999,,
130116,GER.02.F,NLD,2013,93.17757,,
130140,GER.02.F,DMA,1999,78.60107,,
130212,GER.02.F,NIC,1978,2.30946,,
130216,GER.02.F,VNM,1977,20.16143,,
130410,GER.02.F,GNQ,2015,43.78652,,
130702,GER.02.F,LAO,1982,3.00236,,
130764,GER.02.F,ROU,2010,80.48901,,
130777,GER.02.F,DNK,2014,96.75911,,
130823,GER.02.F,GIB,1972,4.68085,,
130982,GER.02.F,ARG,2002,60.73181,,
131374,GER.02.F,STP,1988,21.98509,,
131450,GER.02.F,CRI,1973,13.44172,,
131508,GER.02.F,VGB,2006,92.83747,,
131614,GER.02.F,HUN,1978,60.86639,,
131623,GER.02.F,CRI,1984,21.52997,,
131867,GER.02.F,BRB,2008,82.43767,,NAT_EST
132275,GER.02.F,LIE,2015,105.88235,,NAT_EST
132332,GER.02.F,GTM,2006,59.37619,,
132591,GER.02.F,MKD,2008,21.71148,,
132600,GER.02.F,MYS,1996,41.33492,,
132708,GER.02.F,VGB,2003,83.79888,,
132713,GER.02.F,PRY,1978,3.38031,,
132731,GER.02.F,SMR,1980,98.69452,,
132813,GER.02.F,NER,1995,1.07609,,
132829,GER.02.F,IND,1982,2.00792,,
133010,GER.02.F,IRN,1976,16.80553,,
133223,GER.02.F,KEN,2003,46.37289,,
133256,GER.02.F,NZL,1977,48.70809,,
133422,GER.02.F,COK,2001,45.35147,,
133831,GER.02.F,AUT,2010,100.48172,,
133862,GER.02.F,DNK,1984,91.20772,,
133863,GER.02.F,ISL,1989,103.62319,,
133883,GER.02.F,SRB,2001,53.75815,,NAT_EST
133890,GER.02.F,MAR,1975,12.58837,,
133989,GER.02.F,JAM,2000,85.43375,,
134039,GER.02.F,PAN,1988,56.3926,,
134259,GER.02.F,MLI,2011,3.47014,,
134291,GER.02.F,ESP,2017,92.61327,,
134436,GER.02.F,AUT,1977,48.24032,,
134517,GER.02.F,ARE,1973,20.64474,,
134783,GER.02.F,MKD,1996,24.68052,,
134904,GER.02.F,LVA,2011,87.80666,,NAT_EST
134965,GER.02.F,JOR,1997,25.16616,,
135113,GER.02.F,URY,2016,95.13359,,
135125,GER.02.F,PRY,2001,33.32818,,
135190,GER.02.F,ISR,1977,61.9385,,
135380,GER.02.F,RWA,2012,14.66223,,
135387,GER.02.F,PAK,2018,77.31002,,
135428,GER.02.F,LAO,1981,1.74044,,
135579,GER.02.F,MAR,2007,49.71412,,
135594,GER.02.F,SWE,2008,96.94931,,
135626,GER.02.F,TGO,1984,2.90006,,
135644,GER.02.F,IND,1983,2.3656,,
135842,GER.02.F,SVK,2001,79.81815,,
136226,GER.02.F,IRN,1997,11.56384,,
136248,GER.02.F,LTU,1995,33.83658,,
136274,GER.02.F,MLT,2010,111.86952,,
136415,GER.02.F,BGR,1985,70.69495,,
136522,GER.02.F,MDA,2015,83.42386,,NAT_EST
136995,GER.02.F,EGY,2013,24.14213,,
137064,GER.02.F,AFG,1985,4.02683,,
137257,GER.02.F,ERI,2000,8.22234,,
137258,GER.02.F,ETH,1993,1.12908,,
137307,GER.02.F,YEM,2011,1.35872,,
137376,GER.02.F,LAO,1986,5.50974,,
137530,GER.02.F,VGB,1979,47.79116,,
137655,GER.02.F,UKR,2012,99.64135,,
137689,GER.02.F,LTU,2004,61.74265,,NAT_EST
137800,GER.02.F,SLV,2010,62.98933,,
138042,GER.02.F,PHL,1982,11.29246,,
138089,GER.02.F,REU,1987,75.13671,,
138145,GER.02.F,LUX,1999,71.08753,,
138321,GER.02.F,SWZ,1976,2.98193,,
138351,GER.02.F,GUY,1977,54.50247,,
138393,GER.02.F,LAO,1973,0.40167,,
138703,GER.02.F,CZE,1977,77.16393,,
138710,GER.02.F,PLW,2000,66.80498,,
138793,GER.02.F,CIV,1971,1.26511,,
138910,GER.02.F,MDG,2008,8.74434,,
139199,GER.02.F,BEL,1999,107.68765,,
139471,GER.02.F,LUX,2015,91.86456,,
139543,GER.02.F,ARM,2014,51.4368,,
139696,GER.02.F,CIV,2012,4.69628,,
139839,GER.02.F,LBR,1976,39.12262,,
139907,GER.02.F,TKL,1978,81.81818,,
139910,GER.02.F,ATG,2011,95.47546,,
140059,GER.02.F,BGR,1989,71.96203,,
140149,GER.02.F,CHN,1997,26.75321,,
140350,GER.02.F,GLP,1993,80.34651,,
140397,GER.02.F,ESP,1986,65.99436,,
140495,GER.02.F,TUV,2016,88.1137,,
140522,GER.02.F,SDN,2014,44.81113,,
141018,GER.02.F,CHL,1984,68.5203,,
141072,GER.02.F,BGR,1980,77.57128,,
141220,GER.02.F,PRY,1988,8.61422,,
141232,GER.02.F,IRQ,2003,3.56104,,
141260,GER.02.F,MNE,2003,33.27428,,
141471,GER.02.F,EGY,2017,28.7086,,
141675,GER.02.F,BEN,1976,0,NIL,
141938,GER.02.F,PHL,1983,11.03702,,
